,ACCELERATION,ACCELERATION_PEDAL,ACCELERATION_Y,ACCELERATION_Z,BRAKE_PEDAL,CLUTCH_PEDAL,CURVE_RADIUS,DISTANCE,DISTANCE_TO_NEXT_INTERSECTION,DISTANCE_TO_NEXT_STOP_SIGNAL,DISTANCE_TO_NEXT_TRAFFIC_LIGHT_SIGNAL,DISTANCE_TO_NEXT_VEHICLE,DISTANCE_TO_NEXT_YIELD_SIGNAL,FAST_LANE,FOG,FOG_LIGHTS,FRONT_WIPERS,GEARBOX,HEADING,HEAD_LIGHTS,HORN,INDICATORS,INDICATORS_ON_INTERSECTION,LANE,LANE_LATERAL_SHIFT_CENTER,LANE_LATERAL_SHIFT_LEFT,LANE_LATERAL_SHIFT_RIGHT,LANE_WIDTH,RAIN,REAR_WIPERS,ROAD_ANGLE,SNOW,SPEED,SPEED_LIMIT,SPEED_NEXT_VEHICLE,SPEED_Y,SPEED_Z,STEERING_WHEEL
520,2.836957,0.6673772,-0.0398542,-0.04293452,0,0,99000,3.391298538,251.2984,99000,246.9994,99000,99000,6,10000,0,0,1,1.564993034,2,0,0,0,5,0.01648298,-0.8800616,0.9130276,3.500089,0,0,90.07784,0,3.951823,70,0,-0.01103421,-0.06052242,-0.09836959
521,2.849819,0.668598,-0.04060672,-0.04339643,0,0,99000,3.431256188,251.2059,99000,246.907,99000,99000,6,10000,0,0,1,1.564929129,2,0,0,0,5,0.01585638,-0.8806882,0.912401,3.500089,0,0,90.07784,0,3.974568,70,0,-0.01110585,-0.06104669,-0.09856135
522,2.861602,0.6695746,-0.04142202,-0.043822,0,0,99000,3.463428835,251.2059,99000,246.907,99000,99000,6,10000,0,0,1,1.56486477,2,0,0,0,5,0.01585638,-0.8806882,0.912401,3.500089,0,0,90.07784,0,3.997415,70,0,-0.01117725,-0.06157681,-0.0987531
523,2.884781,0.6695746,-0.04246946,-0.04470509,0,0,99000,3.510000186,251.2059,99000,246.907,99000,99000,6,10000,0,0,1,1.56473469,2,0,0,0,5,0.01585638,-0.8806882,0.912401,3.500089,0,0,90.07784,0,4.043401,70,0,-0.01131818,-0.06265385,-0.09894486
524,2.904816,0.6705512,-0.04315379,-0.04537614,0,0,99000,3.550808164,251.0803,99000,246.7813,99000,99000,6,10000,0,0,1,1.564606975,2,0,0,0,5,0.01497716,-0.8815674,0.9115217,3.500089,0,0,90.07784,0,4.088264,70,0,-0.01145788,-0.06371659,-0.09913661
525,2.904816,0.6705512,-0.04315379,-0.04537614,0,0,99000,3.591907032,251.0803,99000,246.7813,99000,99000,6,10000,0,0,1,1.564606975,2,0,0,0,5,0.01497716,-0.8815674,0.9115217,3.500089,0,0,90.07784,0,4.088264,70,0,-0.01145788,-0.06371659,-0.09913661
526,2.916287,0.6705512,-0.04314882,-0.04576504,0,0,99000,3.633298135,251.0803,99000,246.7813,99000,99000,6,10000,0,0,1,1.56454039,2,0,0,0,5,0.01497716,-0.8815674,0.9115217,3.500089,0,0,90.07784,0,4.11155,70,0,-0.01152976,-0.06427202,-0.09913661
527,2.935782,0.6705512,-0.04395613,-0.04638654,0,0,99000,3.674982721,250.9536,99000,246.6546,99000,99000,6,10000,0,0,1,1.564405858,2,0,0,0,5,0.0140606,-0.882484,0.9106052,3.500089,0,0,90.07784,0,4.15837,70,0,-0.01167479,-0.06539598,-0.09932836
528,2.948543,0.6717719,-0.0448078,-0.04670446,0,0,99000,3.712750982,250.9536,99000,246.6546,99000,99000,6,10000,0,0,1,1.564337912,2,0,0,0,5,0.0140606,-0.882484,0.9106052,3.500089,0,0,90.07784,0,4.181907,70,0,-0.01174822,-0.06596375,-0.09952012
529,2.960492,0.6717719,-0.04485562,-0.04702912,0,0,99000,3.763481967,250.9536,99000,246.6546,99000,99000,6,10000,0,0,1,1.564260916,2,0,0,0,5,0.0140606,-0.882484,0.9106052,3.500089,0,0,90.07784,0,4.208499,70,0,-0.01182831,-0.06660745,-0.09952012
530,2.970117,0.6717719,-0.0450754,-0.04727517,0,0,99000,3.806085046,250.9536,99000,246.6546,99000,99000,6,10000,0,0,1,1.564192005,2,0,0,0,5,0.0140606,-0.882484,0.9106052,3.500089,0,0,90.07784,0,4.232223,70,0,-0.01189701,-0.06718346,-0.09952012
531,2.988657,0.6717719,-0.04568553,-0.04770245,0,0,99000,3.848986868,250.8553,99000,246.5563,99000,99000,6,10000,0,0,1,1.564052914,2,0,0,0,5,0.01332658,-0.883218,0.9098712,3.500089,0,0,90.07784,0,4.279893,70,0,-0.01203075,-0.06834474,-0.09952012
532,2.997795,0.6717719,-0.04549728,-0.04788894,0,0,99000,3.89002135,250.8553,99000,246.5563,99000,99000,6,10000,0,0,1,1.563982766,2,0,0,0,5,0.01332658,-0.883218,0.9098712,3.500089,0,0,90.07784,0,4.303839,70,0,-0.01209114,-0.06892934,-0.09932836
533,3.006891,0.6717719,-0.04523754,-0.04805998,0,0,99000,3.924787339,250.8553,99000,246.5563,99000,99000,6,10000,0,0,1,1.563912249,2,0,0,0,5,0.01332658,-0.883218,0.9098712,3.500089,0,0,90.07784,0,4.327857,70,0,-0.01214999,-0.0695162,-0.09913661
534,3.015354,0.6717719,-0.04521288,-0.04820641,0,0,99000,3.986093038,250.6492,99000,246.3502,99000,99000,6,10000,0,0,1,1.563845827,2,0,0,0,5,0.01172672,-0.8848178,0.9082713,3.500089,0,0,90.07784,0,4.350441,70,0,-0.01220185,-0.0700682,-0.09894486
535,3.033225,0.6717719,-0.045759,-0.04847773,0,0,99000,4.021391687,250.6492,99000,246.3502,99000,99000,6,10000,0,0,1,1.563703235,2,0,0,0,5,0.01172672,-0.8848178,0.9082713,3.500089,0,0,90.07784,0,4.398829,70,0,-0.0123019,-0.07125076,-0.09856135
536,3.042106,0.6717719,-0.04512845,-0.04859518,0,0,99000,4.056885097,250.6492,99000,246.3502,99000,99000,6,10000,0,0,1,1.563631521,2,0,0,0,5,0.01172672,-0.8848178,0.9082713,3.500089,0,0,90.07784,0,4.423131,70,0,-0.01234858,-0.07184421,-0.09817784
537,3.050873,0.6717719,-0.04569011,-0.0487021,0,0,99000,4.123962138,250.5474,99000,246.2484,99000,99000,6,10000,0,0,1,1.563559554,2,0,0,0,5,0.01090895,-0.8856356,0.9074535,3.500089,0,0,90.07784,0,4.447502,70,0,-0.01239013,-0.07243892,-0.09798609
538,3.069356,0.6717719,-0.04534351,-0.04891041,0,0,99000,4.155500789,250.5474,99000,246.2484,99000,99000,6,10000,0,0,1,1.563405902,2,0,0,0,5,0.01090895,-0.8856356,0.9074535,3.500089,0,0,90.07784,0,4.499524,70,0,-0.01246707,-0.07370643,-0.09721907
539,3.07837,0.6727485,-0.04413616,-0.04898827,0,0,99000,4.200817643,250.5474,99000,246.2484,99000,99000,6,10000,0,0,1,1.563342364,2,0,0,0,5,0.01090895,-0.8856356,0.9074535,3.500089,0,0,90.07784,0,4.521039,70,0,-0.01249638,-0.07422968,-0.09664381
540,3.08885,0.6727485,-0.04433491,-0.04914361,0,0,99000,4.237293536,250.5474,99000,246.2484,99000,99000,6,10000,0,0,1,1.563269602,2,0,0,0,5,0.01090895,-0.8856356,0.9074535,3.500089,0,0,90.07784,0,4.545709,70,0,-0.01251982,-0.07482924,-0.0962603
541,3.098367,0.6739692,-0.04386871,-0.04921191,0,0,99000,4.292379614,250.4071,99000,246.1081,99000,99000,6,10000,0,0,1,1.563196728,2,0,0,0,5,0.009740141,-0.8868045,0.9062847,3.500089,0,0,90.07784,0,4.570457,70,0,-0.01253881,-0.07543053,-0.09568504
542,3.11042,0.6739692,-0.04348692,-0.04944361,0,0,99000,4.338627382,250.4071,99000,246.1081,99000,99000,6,10000,0,0,1,1.563123765,2,0,0,0,5,0.009740141,-0.8868045,0.9062847,3.500089,0,0,90.07784,0,4.595295,70,0,-0.01255382,-0.07603388,-0.09510978
543,3.129094,0.6749458,-0.04325012,-0.04974933,0,0,99000,4.385187942,250.2631,99000,245.9641,99000,99000,6,10000,0,0,1,1.562977591,2,0,0,0,5,0.008504954,-0.8880396,0.9050496,3.500089,0,0,90.07784,0,4.645213,70,0,-0.01257905,-0.07724892,-0.09415101
544,3.137675,0.6739692,-0.04217345,-0.05000916,0,0,99000,4.434414346,250.2631,99000,245.9641,99000,99000,6,10000,0,0,1,1.562904428,2,0,0,0,5,0.008504954,-0.8880396,0.9050496,3.500089,0,0,90.07784,0,4.670282,70,0,-0.01258232,-0.07786089,-0.093384
545,3.146575,0.6739692,-0.04323984,-0.05027355,0,0,99000,4.479251663,250.2631,99000,245.9641,99000,99000,6,10000,0,0,1,1.562822115,2,0,0,0,5,0.008504954,-0.8880396,0.9050496,3.500089,0,0,90.07784,0,4.698561,70,0,-0.01258078,-0.07855308,-0.09300049
546,3.153856,0.6749458,-0.04276033,-0.05047435,0,0,99000,4.517230595,250.1532,99000,245.8542,99000,99000,6,10000,0,0,1,1.562758099,2,0,0,0,5,0.007533375,-0.8890112,0.9040779,3.500089,0,0,90.07784,0,4.720611,70,0,-0.01257877,-0.07909425,-0.09242523
547,3.164528,0.6749458,-0.04121468,-0.05087067,0,0,99000,4.574579575,250.1532,99000,245.8542,99000,99000,6,10000,0,0,1,1.562684959,2,0,0,0,5,0.007533375,-0.8890112,0.9040779,3.500089,0,0,90.07784,0,4.745886,70,0,-0.01256745,-0.0797161,-0.09146646
548,3.18171,0.6749458,-0.04088996,-0.05161785,0,0,99000,4.613066735,250.0031,99000,245.7041,99000,99000,6,10000,0,0,1,1.562538922,2,0,0,0,5,0.006175467,-0.8903691,0.90272,3.500089,0,0,90.07784,0,4.796658,70,0,-0.01253222,-0.08097236,-0.09012419
549,3.189636,0.6749458,-0.0411845,-0.05201525,0,0,99000,4.690654154,250.0031,99000,245.7041,99000,99000,6,10000,0,0,1,1.56246606,2,0,0,0,5,0.006175467,-0.8903691,0.90272,3.500089,0,0,90.07784,0,4.822143,70,0,-0.01250914,-0.08160669,-0.08954893
550,3.205071,0.6749458,-0.03831647,-0.05283418,0,0,99000,4.719960826,250.0031,99000,245.7041,99000,99000,6,10000,0,0,1,1.562320869,2,0,0,0,5,0.006175467,-0.8903691,0.90272,3.500089,0,0,90.07784,0,4.873299,70,0,-0.01242752,-0.08288743,-0.08724789
551,3.205071,0.6749458,-0.03831647,-0.05283418,0,0,99000,4.756756785,250.0031,99000,245.7041,99000,99000,6,10000,0,0,1,1.562320869,2,0,0,0,5,0.006175467,-0.8903691,0.90272,3.500089,0,0,90.07784,0,4.873299,70,0,-0.01242752,-0.08288743,-0.08724789
552,3.220089,0.6749458,-0.03621359,-0.05364334,0,0,99000,4.816007075,249.9279,99000,245.6289,99000,99000,6,10000,0,0,1,1.562176881,2,0,0,0,5,0.005469089,-0.8910755,0.9020137,3.500089,0,0,90.07784,0,4.924699,70,0,-0.01231717,-0.08418315,-0.08494684
553,3.226999,0.6749458,-0.0346274,-0.05400476,0,0,99000,4.848295073,249.9279,99000,245.6289,99000,99000,6,10000,0,0,1,1.562109913,2,0,0,0,5,0.005469089,-0.8910755,0.9020137,3.500089,0,0,90.07784,0,4.948875,70,0,-0.012252,-0.08479516,-0.08360457
554,3.226999,0.6749458,-0.0346274,-0.05400476,0,0,99000,4.925841676,249.9279,99000,245.6289,99000,99000,6,10000,0,0,1,1.562109913,2,0,0,0,5,0.005469089,-0.8910755,0.9020137,3.500089,0,0,90.07784,0,4.948875,70,0,-0.012252,-0.08479516,-0.08360457
555,3.248526,0.6749458,-0.03184671,-0.05501776,0,0,99000,4.966170972,249.6907,99000,245.3917,99000,99000,6,10000,0,0,1,1.561898627,2,0,0,0,5,0.003237284,-0.8933073,0.8997819,3.500089,0,0,90.07784,0,5.026579,70,0,-0.01200265,-0.08677014,-0.07976949
556,3.255494,0.6749458,-0.03134811,-0.05530429,0,0,99000,5.016875726,249.6907,99000,245.3917,99000,99000,6,10000,0,0,1,1.561829314,2,0,0,0,5,0.003237284,-0.8933073,0.8997819,3.500089,0,0,90.07784,0,5.052594,70,0,-0.01191341,-0.087433,-0.07861897
557,3.262641,0.6761666,-0.02987852,-0.05549238,0,0,99000,5.067907141,249.6907,99000,245.3917,99000,99000,6,10000,0,0,1,1.561760611,2,0,0,0,5,0.003237284,-0.8933073,0.8997819,3.500089,0,0,90.07784,0,5.078664,70,0,-0.01180798,-0.08809762,-0.07708494
558,3.272589,0.6761666,-0.03038449,-0.05581761,0,0,99000,5.119266317,249.5343,99000,245.2353,99000,99000,6,10000,0,0,1,1.561692577,2,0,0,0,5,0.001679024,-0.8948656,0.8982236,3.500089,0,0,90.07784,0,5.104806,70,0,-0.01170283,-0.08876394,-0.07612617
559,3.289309,0.6771432,-0.02692698,-0.0562465,0,0,99000,5.168362072,249.5343,99000,245.2353,99000,99000,6,10000,0,0,1,1.561558507,2,0,0,0,5,0.001679024,-0.8948656,0.8982236,3.500089,0,0,90.07784,0,5.157295,70,0,-0.01147619,-0.09010265,-0.07305812
560,3.299122,0.6771432,-0.02569586,-0.05648328,0,0,99000,5.222972132,249.5343,99000,245.2353,99000,99000,6,10000,0,0,1,1.561480285,2,0,0,0,5,0.001679024,-0.8948656,0.8982236,3.500089,0,0,90.07784,0,5.188591,70,0,-0.0113235,-0.09090143,-0.07133234
561,3.304878,0.6771432,-0.0241716,-0.05663205,0,0,99000,5.275320769,249.4145,99000,245.1155,99000,99000,6,10000,0,0,1,1.561427396,2,0,0,0,5,0.000440732,-0.8961039,0.8969853,3.500089,0,0,90.07784,0,5.210052,70,0,-0.01121644,-0.09144971,-0.06999006
562,3.313601,0.6783639,-0.0246118,-0.05680069,0,0,99000,5.328001285,249.4145,99000,245.1155,99000,99000,6,10000,0,0,1,1.561363055,2,0,0,0,5,0.000440732,-0.8961039,0.8969853,3.500089,0,0,90.07784,0,5.236522,70,0,-0.01107459,-0.09212629,-0.06883954
563,3.32882,0.6783639,-0.02215141,-0.05723518,0,0,99000,5.391657273,249.4145,99000,245.1155,99000,99000,6,10000,0,0,1,1.561236957,2,0,0,0,5,0.000440732,-0.8961039,0.8969853,3.500089,0,0,90.07784,0,5.289666,70,0,-0.01078383,-0.09348764,-0.06577148
564,3.335076,0.6783639,-0.02215185,-0.05745806,0,0,99000,5.434361559,249.2511,99000,244.9521,99000,99000,6,10000,0,0,1,1.561175201,2,0,0,0,5,-0.001279946,-0.8978245,0.8952646,3.500089,0,0,90.07784,0,5.31632,70,0,-0.01063731,-0.09417241,-0.06462096
565,3.343223,0.6793405,-0.02094622,-0.05772628,0,0,99000,5.488043107,249.2511,99000,244.9521,99000,99000,6,10000,0,0,1,1.561114318,2,0,0,0,5,-0.001279946,-0.8978245,0.8952646,3.500089,0,0,90.07784,0,5.343031,70,0,-0.01048376,-0.09485988,-0.06308693
566,3.350258,0.6793405,-0.02006756,-0.05802192,0,0,99000,5.536643265,249.2511,99000,244.9521,99000,99000,6,10000,0,0,1,1.561054302,2,0,0,0,5,-0.001279946,-0.8978245,0.8952646,3.500089,0,0,90.07784,0,5.369804,70,0,-0.01033168,-0.09555067,-0.06174466
567,3.357466,0.6793405,-0.01949934,-0.05838011,0,0,99000,5.601867023,249.1247,99000,244.8257,99000,99000,6,10000,0,0,1,1.560984177,2,0,0,0,5,-0.002622915,-0.8991675,0.8939217,3.500089,0,0,90.07784,0,5.401664,70,0,-0.01014461,-0.09637515,-0.06021063
568,3.368053,0.6793405,-0.01783837,-0.05900681,0,0,99000,5.656590685,249.1247,99000,244.8257,99000,99000,6,10000,0,0,1,1.560872448,2,0,0,0,5,-0.002622915,-0.8991675,0.8939217,3.500089,0,0,90.07784,0,5.453784,70,0,-0.009831501,-0.09772947,-0.05752608
569,3.373211,0.6793405,-0.01707076,-0.05934187,0,0,99000,5.697854901,248.9452,99000,244.6462,99000,99000,6,10000,0,0,1,1.56081611,2,0,0,0,5,-0.004573078,-0.9011177,0.8919715,3.500089,0,0,90.07784,0,5.480747,70,0,-0.009669338,-0.09843253,-0.0561838
570,3.377899,0.6793405,-0.01755133,-0.05965868,0,0,99000,5.764273219,248.9452,99000,244.6462,99000,99000,6,10000,0,0,1,1.560764105,2,0,0,0,5,-0.004573078,-0.9011177,0.8919715,3.500089,0,0,90.07784,0,5.506062,70,0,-0.009514609,-0.09909385,-0.05522503
571,3.382781,0.6793405,-0.0167219,-0.0599855,0,0,99000,5.819994533,248.9452,99000,244.6462,99000,99000,6,10000,0,0,1,1.560709517,2,0,0,0,5,-0.004573078,-0.9011177,0.8919715,3.500089,0,0,90.07784,0,5.533102,70,0,-0.00935044,-0.0998013,-0.05388276
572,3.395693,0.6803171,-0.016405,-0.06064713,0,0,99000,5.867624673,248.8134,99000,244.5144,99000,99000,6,10000,0,0,1,1.560603017,2,0,0,0,5,-0.005993519,-0.9025381,0.8905511,3.500089,0,0,90.07784,0,5.587329,70,0,-0.009023449,-0.1012219,-0.05158172
573,3.40115,0.6803171,-0.01772974,-0.06094274,0,0,99000,5.932456769,248.8134,99000,244.5144,99000,99000,6,10000,0,0,1,1.560547857,2,0,0,0,5,-0.005993519,-0.9025381,0.8905511,3.500089,0,0,90.07784,0,5.616214,70,0,-0.008857215,-0.1019795,-0.0508147
574,3.407053,0.6815378,-0.01821153,-0.06116467,0,0,99000,5.989199149,248.6836,99000,244.3846,99000,99000,6,10000,0,0,1,1.560496765,2,0,0,0,5,-0.007456808,-0.9040014,0.8890878,3.500089,0,0,90.07784,0,5.643441,70,0,-0.008709949,-0.1026938,-0.05004769
575,3.413536,0.6815378,-0.01586037,-0.06143248,0,0,99000,6.034839157,248.6836,99000,244.3846,99000,99000,6,10000,0,0,1,1.560449564,2,0,0,0,5,-0.007456808,-0.9040014,0.8890878,3.500089,0,0,90.07784,0,5.669018,70,0,-0.00856378,-0.1033648,-0.04851366
576,3.425226,0.6825144,-0.01547667,-0.06182174,0,0,99000,6.10371023,248.6836,99000,244.3846,99000,99000,6,10000,0,0,1,1.560351265,2,0,0,0,5,-0.007456808,-0.9040014,0.8890878,3.500089,0,0,90.07784,0,5.723719,70,0,-0.008252518,-0.1047998,-0.04640437
577,3.431054,0.6825144,-0.01479609,-0.06201126,0,0,99000,6.161480379,248.6836,99000,244.3846,99000,99000,6,10000,0,0,1,1.560303333,2,0,0,0,5,-0.007456808,-0.9040014,0.8890878,3.500089,0,0,90.07784,0,5.751143,70,0,-0.008101169,-0.1055191,-0.04525385
578,3.439874,0.6825144,-0.01441899,-0.06230972,0,0,99000,6.219594393,248.5069,99000,244.2079,99000,99000,6,10000,0,0,1,1.560209918,2,0,0,0,5,-0.009517912,-0.9060625,0.8870267,3.500089,0,0,90.07784,0,5.806108,70,0,-0.007793189,-0.106961,-0.04314456
579,3.444782,0.6837351,-0.01318602,-0.06242822,0,0,99000,6.278052847,248.5069,99000,244.2079,99000,99000,6,10000,0,0,1,1.56016446,2,0,0,0,5,-0.009517912,-0.9060625,0.8870267,3.500089,0,0,90.07784,0,5.833641,70,0,-0.00763967,-0.1076831,-0.04180228
580,3.450682,0.6837351,-0.01409606,-0.06264462,0,0,99000,6.336856443,248.3699,99000,244.0709,99000,99000,6,10000,0,0,1,1.560119856,2,0,0,0,5,-0.01111501,-0.9076596,0.8854296,3.500089,0,0,90.07784,0,5.861222,70,0,-0.007487614,-0.1084063,-0.04103527
581,3.45548,0.6837351,-0.01306563,-0.06283373,0,0,99000,6.3960058,248.3699,99000,244.0709,99000,99000,6,10000,0,0,1,1.560073407,2,0,0,0,5,-0.01111501,-0.9076596,0.8854296,3.500089,0,0,90.07784,0,5.890571,70,0,-0.007323467,-0.1091761,-0.03969299
582,3.460951,0.6847118,-0.01143691,-0.06301636,0,0,99000,6.455501581,248.3699,99000,244.0709,99000,99000,6,10000,0,0,1,1.560033241,2,0,0,0,5,-0.01111501,-0.9076596,0.8854296,3.500089,0,0,90.07784,0,5.916505,70,0,-0.007179826,-0.1098563,-0.03835072
583,3.471437,0.6859325,-0.01151426,-0.06344452,0,0,99000,6.503348067,248.2277,99000,243.9287,99000,99000,6,10000,0,0,1,1.559950154,2,0,0,0,5,-0.0127554,-0.9093,0.8837892,3.500089,0,0,90.07784,0,5.971953,70,0,-0.0068791,-0.1113122,-0.03643318
584,3.476983,0.6859325,-0.011081,-0.0637216,0,0,99000,6.575535039,248.0863,99000,243.7873,99000,99000,6,10000,0,0,1,1.559907431,2,0,0,0,5,-0.01443861,-0.9109832,0.8821059,3.500089,0,0,90.07784,0,6.001482,70,0,-0.006718864,-0.1120886,-0.03528266
585,3.480685,0.6859325,-0.01135201,-0.06394494,0,0,99000,6.636073875,248.0863,99000,243.7873,99000,99000,6,10000,0,0,1,1.559870552,2,0,0,0,5,-0.01443861,-0.9109832,0.8821059,3.500089,0,0,90.07784,0,6.027572,70,0,-0.006581541,-0.1127755,-0.03451565
586,3.484129,0.6869091,-0.01048748,-0.06412987,0,0,99000,6.696961474,248.0863,99000,243.7873,99000,99000,6,10000,0,0,1,1.559832052,2,0,0,0,5,-0.01443861,-0.9109832,0.8821059,3.500089,0,0,90.07784,0,6.055428,70,0,-0.00643384,-0.11351,-0.03336513
587,3.492862,0.6869091,-0.01038168,-0.06472818,0,0,99000,6.758198347,248.0863,99000,243.7873,99000,99000,6,10000,0,0,1,1.559757626,2,0,0,0,5,-0.01443861,-0.9109832,0.8821059,3.500089,0,0,90.07784,0,6.111245,70,0,-0.006149896,-0.1149846,-0.03163934
588,3.495829,0.6869091,-0.01002247,-0.06499456,0,0,99000,6.819784875,247.941,99000,243.642,99000,99000,6,10000,0,0,1,1.559721652,2,0,0,0,5,-0.01620068,-0.9127452,0.8803439,3.500089,0,0,90.07784,0,6.139197,70,0,-0.006006503,-0.1157246,-0.03068057
589,3.498374,0.6869091,-0.009355331,-0.06525716,0,0,99000,6.906594135,247.941,99000,243.642,99000,99000,6,10000,0,0,1,1.559686505,2,0,0,0,5,-0.01620068,-0.9127452,0.8803439,3.500089,0,0,90.07784,0,6.167171,70,0,-0.005868058,-0.116466,-0.02972181
590,3.506992,0.6878857,-0.01024908,-0.06592453,0,0,99000,6.92840379,247.7529,99000,243.4539,99000,99000,6,10000,0,0,1,1.559604036,2,0,0,0,5,-0.01853077,-0.9150754,0.8780138,3.500089,0,0,90.07784,0,6.235467,70,0,-0.005549832,-0.1182781,-0.02818778
591,3.506992,0.6878857,-0.01024908,-0.06592453,0,0,99000,6.990953912,247.7529,99000,243.4539,99000,99000,6,10000,0,0,1,1.559604036,2,0,0,0,5,-0.01853077,-0.9150754,0.8780138,3.500089,0,0,90.07784,0,6.235467,70,0,-0.005549832,-0.1182781,-0.02818778
592,3.509498,0.6878857,-0.009774991,-0.06617166,0,0,99000,7.066477501,247.7529,99000,243.4539,99000,99000,6,10000,0,0,1,1.55957144,2,0,0,0,5,-0.01853077,-0.9150754,0.8780138,3.500089,0,0,90.07784,0,6.26353,70,0,-0.005426907,-0.1190232,-0.02742076
593,3.513615,0.6891064,-0.01002762,-0.06653219,0,0,99000,7.129800361,247.5299,99000,243.2309,99000,99000,6,10000,0,0,1,1.559508201,2,0,0,0,5,-0.02124281,-0.9177874,0.8753018,3.500089,0,0,90.07784,0,6.319707,70,0,-0.005191164,-0.1205146,-0.02627024
594,3.517867,0.6891064,-0.01131439,-0.06681836,0,0,99000,7.190282978,247.5299,99000,243.2309,99000,99000,6,10000,0,0,1,1.559477495,2,0,0,0,5,-0.02124281,-0.9177874,0.8753018,3.500089,0,0,90.07784,0,6.347832,70,0,-0.005084175,-0.1212602,-0.02607849
595,3.521201,0.6891064,-0.01259325,-0.06704107,0,0,99000,7.257502007,247.5299,99000,243.2309,99000,99000,6,10000,0,0,1,1.55944169,2,0,0,0,5,-0.02124281,-0.9177874,0.8753018,3.500089,0,0,90.07784,0,6.381265,70,0,-0.004969147,-0.1221458,-0.02588673
596,3.52339,0.690083,-0.0111227,-0.06713308,0,0,99000,7.321881547,247.4299,99000,243.1309,99000,99000,6,10000,0,0,1,1.559417565,2,0,0,0,5,-0.02249467,-0.9190392,0.8740499,3.500089,0,0,90.07784,0,6.404156,70,0,-0.004889166,-0.1227515,-0.02511972
597,3.52935,0.690083,-0.01070774,-0.06747328,0,0,99000,7.386614038,247.4299,99000,243.1309,99000,99000,6,10000,0,0,1,1.559359569,2,0,0,0,5,-0.02249467,-0.9190392,0.8740499,3.500089,0,0,90.07784,0,6.460578,70,0,-0.004689629,-0.1242423,-0.0239692
598,3.531044,0.690083,-0.0111858,-0.06759547,0,0,99000,7.451699703,247.4299,99000,243.1309,99000,99000,6,10000,0,0,1,1.559331304,2,0,0,0,5,-0.02249467,-0.9190392,0.8740499,3.500089,0,0,90.07784,0,6.488817,70,0,-0.004593934,-0.1249874,-0.02358569
599,3.532315,0.690083,-0.01018773,-0.06771176,0,0,99000,7.464759231,247.2265,99000,242.9275,99000,99000,6,10000,0,0,1,1.559303521,2,0,0,0,5,-0.02505258,-0.9215972,0.871492,3.500089,0,0,90.07784,0,6.517067,70,0,-0.0044993,-0.125732,-0.02281868
600,3.532315,0.690083,-0.01018773,-0.06771176,0,0,99000,7.582931123,247.2265,99000,242.9275,99000,99000,6,10000,0,0,1,1.559303521,2,0,0,0,5,-0.02505258,-0.9215972,0.871492,3.500089,0,0,90.07784,0,6.517067,70,0,-0.0044993,-0.125732,-0.02281868
601,3.534556,0.690083,-0.009036855,-0.06806306,0,0,99000,7.649077076,247.2265,99000,242.9275,99000,99000,6,10000,0,0,1,1.559229628,2,0,0,0,5,-0.02505258,-0.9215972,0.871492,3.500089,0,0,90.07784,0,6.594795,70,0,-0.004249131,-0.1277763,-0.0210929
602,3.535105,0.690083,-0.006497267,-0.06821868,0,0,99000,7.715576638,247.072,99000,242.773,99000,99000,6,10000,0,0,1,1.559203756,2,0,0,0,5,-0.02701766,-0.9235622,0.8695269,3.500089,0,0,90.07784,0,6.62307,70,0,-0.00413887,-0.128518,-0.01975062
603,3.539032,0.6913037,-0.004525726,-0.06856514,0,0,99000,7.789134875,247.072,99000,242.773,99000,99000,6,10000,0,0,1,1.559154186,2,0,0,0,5,-0.02701766,-0.9235622,0.8695269,3.500089,0,0,90.07784,0,6.67965,70,0,-0.003897939,-0.1299983,-0.01764133
604,3.539032,0.6913037,-0.004525726,-0.06856514,0,0,99000,7.856377797,247.072,99000,242.773,99000,99000,6,10000,0,0,1,1.559154186,2,0,0,0,5,-0.02701766,-0.9235622,0.8695269,3.500089,0,0,90.07784,0,6.67965,70,0,-0.003897939,-0.1299983,-0.01764133
605,3.541282,0.6913037,-0.000131758,-0.0689881,0,0,99000,7.923974923,246.8228,99000,242.5238,99000,99000,6,10000,0,0,1,1.559105358,2,0,0,0,5,-0.03020881,-0.9267534,0.8663357,3.500089,0,0,90.07784,0,6.73983,70,0,-0.003608148,-0.1315691,-0.01457327
606,3.541806,0.6913037,0.001962509,-0.06920312,0,0,99000,7.981711009,246.8228,99000,242.5238,99000,99000,6,10000,0,0,1,1.559083987,2,0,0,0,5,-0.03020881,-0.9267534,0.8663357,3.500089,0,0,90.07784,0,6.76816,70,0,-0.003454247,-0.1323077,-0.01303924
607,3.541935,0.6913037,0.004020579,-0.06947507,0,0,99000,8.056808238,246.8228,99000,242.5238,99000,99000,6,10000,0,0,1,1.559060152,2,0,0,0,5,-0.03020881,-0.9267534,0.8663357,3.500089,0,0,90.07784,0,6.801804,70,0,-0.003265035,-0.1331841,-0.01131346
608,3.541751,0.6913037,0.007588127,-0.06979492,0,0,99000,8.125450405,246.6049,99000,242.3059,99000,99000,6,10000,0,0,1,1.559027192,2,0,0,0,5,-0.03305704,-0.9296016,0.8634875,3.500089,0,0,90.07784,0,6.853155,70,0,-0.002948062,-0.1345197,-0.008437159
